GEOID,NAME,B03002_001E,B03002_012E,B03002_004E,pct_hisp,pct_aa
08041003902,"Census Tract 39.02, El Paso County, Colorado",12688,1313,421,0.10348360655737705,0.03318095838587642
08041003905,"Census Tract 39.05, El Paso County, Colorado",4229,390,89,0.09222038306928351,0.02104516434145188
08041003906,"Census Tract 39.06, El Paso County, Colorado",6680,644,229,0.09640718562874251,0.0342814371257485
08041003909,"Census Tract 39.09, El Paso County, Colorado",6990,557,72,0.07968526466380543,0.010300429184549357
08041004008,"Census Tract 40.08, El Paso County, Colorado",3134,320,501,0.1021059349074665,0.15985960433950222
08041004009,"Census Tract 40.09, El Paso County, Colorado",1849,658,234,0.35586803677663603,0.1265548945375879
08041004100,"Census Tract 41, El Paso County, Colorado",4900,660,368,0.1346938775510204,0.07510204081632653
08041004200,"Census Tract 42, El Paso County, Colorado",3838,743,288,0.1935904116727462,0.07503908285565399
08041004300,"Census Tract 43, El Paso County, Colorado",6782,1499,645,0.2210262459451489,0.0951046888823356
08041004401,"Census Tract 44.01, El Paso County, Colorado",9353,1467,1129,0.15684807013792365,0.12070993264193307
08041004402,"Census Tract 44.02, El Paso County, Colorado",6057,1200,638,0.1981178801386825,0.10533267294039954
08041004403,"Census Tract 44.03, El Paso County, Colorado",1551,231,302,0.14893617021276595,0.1947130883301096
08041004501,"Census Tract 45.01, El Paso County, Colorado",4883,1581,291,0.32377636698750767,0.05959451157075568
08041004502,"Census Tract 45.02, El Paso County, Colorado",6194,1137,472,0.1835647400710365,0.07620277688085243
08041004503,"Census Tract 45.03, El Paso County, Colorado",15045,3176,1735,0.21110003323363244,0.11532070455300765
08041004506,"Census Tract 45.06, El Paso County, Colorado",5340,1064,614,0.199250936329588,0.1149812734082397
08041004507,"Census Tract 45.07, El Paso County, Colorado",3516,811,313,0.2306598407281001,0.08902161547212742
08041004508,"Census Tract 45.08, El Paso County, Colorado",7083,2092,304,0.29535507553296625,0.04291966680784978
08041004510,"Census Tract 45.10, El Paso County, Colorado",10397,2224,1384,0.21390785803597193,0.13311532172742138
08041004511,"Census Tract 45.11, El Paso County, Colorado",7320,1641,724,0.22418032786885245,0.09890710382513661
08041004601,"Census Tract 46.01, El Paso County, Colorado",4204,498,48,0.11845861084681256,0.011417697431018078
08041004602,"Census Tract 46.02, El Paso County, Colorado",4226,521,60,0.12328442972077615,0.01419782300047326
08041004603,"Census Tract 46.03, El Paso County, Colorado",7171,958,806,0.13359364105424626,0.1123971552084786
08041004701,"Census Tract 47.01, El Paso County, Colorado",4969,753,219,0.15153954518011672,0.044073254175890524
08041004702,"Census Tract 47.02, El Paso County, Colorado",2316,235,127,0.10146804835924007,0.05483592400690846
08041004703,"Census Tract 47.03, El Paso County, Colorado",6179,742,61,0.12008415601229973,0.009872147596698496
08041004705,"Census Tract 47.05, El Paso County, Colorado",8225,1262,465,0.15343465045592705,0.056534954407294835
08041004706,"Census Tract 47.06, El Paso County, Colorado",5572,773,264,0.13872936109117015,0.04737975592246949
08041004800,"Census Tract 48, El Paso County, Colorado",5131,1036,275,0.2019099590723056,0.05359579029428961
08041004901,"Census Tract 49.01, El Paso County, Colorado",3675,525,272,0.14285714285714285,0.07401360544217687
08041004902,"Census Tract 49.02, El Paso County, Colorado",5562,523,520,0.0940309241280115,0.09349154980222942
08041005000,"Census Tract 50, El Paso County, Colorado",5380,1103,421,0.2050185873605948,0.07825278810408921
08041005104,"Census Tract 51.04, El Paso County, Colorado",9870,1407,371,0.1425531914893617,0.0375886524822695
08041005105,"Census Tract 51.05, El Paso County, Colorado",7351,1271,541,0.17290164603455313,0.07359542919330703
08041005106,"Census Tract 51.06, El Paso County, Colorado",10371,1212,357,0.11686433323691062,0.03442291003760486
08041005107,"Census Tract 51.07, El Paso County, Colorado",9723,1563,602,0.1607528540573897,0.0619150467962563
08041005108,"Census Tract 51.08, El Paso County, Colorado",9113,1599,545,0.1754636233951498,0.059804674640623286
08041005109,"Census Tract 51.09, El Paso County, Colorado",7796,1182,425,0.15161621344279116,0.05451513596716265
08041005110,"Census Tract 51.10, El Paso County, Colorado",4205,960,247,0.22829964328180738,0.05873959571938169
08041005111,"Census Tract 51.11, El Paso County, Colorado",8360,1741,851,0.2082535885167464,0.10179425837320574
08041005201,"Census Tract 52.01, El Paso County, Colorado",4351,2170,566,0.49873592277637324,0.1300850379223167
08041005202,"Census Tract 52.02, El Paso County, Colorado",3018,662,506,0.219350563286945,0.16766070245195494
08041005300,"Census Tract 53, El Paso County, Colorado",4608,1499,755,0.3253038194444444,0.1638454861111111
08041005400,"Census Tract 54, El Paso County, Colorado",6139,2548,927,0.4150513112884835,0.15100179182277243
08041005501,"Census Tract 55.01, El Paso County, Colorado",4810,731,241,0.15197505197505198,0.05010395010395011
08041005502,"Census Tract 55.02, El Paso County, Colorado",4817,1127,289,0.23396304753996264,0.059995848038198046
08041005601,"Census Tract 56.01, El Paso County, Colorado",5159,864,254,0.16747431672804808,0.04923434774181043
08041005602,"Census Tract 56.02, El Paso County, Colorado",3352,675,131,0.20137231503579953,0.039081145584725537
08041005700,"Census Tract 57, El Paso County, Colorado",6193,1030,599,0.16631680930082351,0.09672210560310028
08041005800,"Census Tract 58, El Paso County, Colorado",3151,366,120,0.11615360203110124,0.03808314820691844
08041005900,"Census Tract 59, El Paso County, Colorado",7046,1395,667,0.19798467215441384,0.09466363894408175
08041006000,"Census Tract 60, El Paso County, Colorado",6856,2448,766,0.3570595099183197,0.1117269544924154
08041006100,"Census Tract 61, El Paso County, Colorado",4049,1335,477,0.32971103976290445,0.11780686589281304
08041006200,"Census Tract 62, El Paso County, Colorado",5293,2657,354,0.5019837521254487,0.06688078594369923
08041006301,"Census Tract 63.01, El Paso County, Colorado",5217,1745,661,0.33448341958980254,0.12670116925436076
08041006302,"Census Tract 63.02, El Paso County, Colorado",5889,2124,868,0.36067244014263883,0.14739344540669044
08041006400,"Census Tract 64, El Paso County, Colorado",7744,2359,848,0.3046229338842975,0.10950413223140495
08041006501,"Census Tract 65.01, El Paso County, Colorado",3954,1912,484,0.48356095093576124,0.12240768841679311
08041006502,"Census Tract 65.02, El Paso County, Colorado",7100,1788,1296,0.25183098591549297,0.18253521126760563
08041006600,"Census Tract 66, El Paso County, Colorado",2467,142,33,0.05755978921767329,0.013376570733684636
08041006700,"Census Tract 67, El Paso County, Colorado",5789,205,9,0.03541198825358438,0.001554672655035412
08041006801,"Census Tract 68.01, El Paso County, Colorado",4224,481,90,0.11387310606060606,0.02130681818181818
08041006802,"Census Tract 68.02, El Paso County, Colorado",3942,224,201,0.056823947234906136,0.05098934550989345
08041006901,"Census Tract 69.01, El Paso County, Colorado",5250,658,108,0.12533333333333332,0.02057142857142857
08041006902,"Census Tract 69.02, El Paso County, Colorado",5194,599,141,0.11532537543319214,0.027146707739699655
08041007000,"Census Tract 70, El Paso County, Colorado",4295,362,87,0.08428405122235157,0.020256111757857975
08041007101,"Census Tract 71.01, El Paso County, Colorado",9401,1574,404,0.16742899691522178,0.04297415168599085
08041007102,"Census Tract 71.02, El Paso County, Colorado",9605,789,142,0.08214471629359708,0.01478396668401874
08041007201,"Census Tract 72.01, El Paso County, Colorado",9957,813,265,0.08165109972883398,0.026614442101034447
08041007202,"Census Tract 72.02, El Paso County, Colorado",9654,625,415,0.06474000414336027,0.042987362751191215
08041007300,"Census Tract 73, El Paso County, Colorado",10595,673,289,0.0635205285512034,0.02727701746106654
08041007400,"Census Tract 74, El Paso County, Colorado",8751,388,158,0.04433778996686093,0.018055079419494916
08041007500,"Census Tract 75, El Paso County, Colorado",8980,595,107,0.06625835189309577,0.011915367483296213
08041007601,"Census Tract 76.01, El Paso County, Colorado",8074,975,183,0.12075798860540005,0.02266534555362893
08041007602,"Census Tract 76.02, El Paso County, Colorado",3493,234,20,0.06699112510735757,0.005725737188663041
08041007700,"Census Tract 77, El Paso County, Colorado",6017,484,496,0.08043875685557587,0.08243310619910255
08041007800,"Census Tract 78, El Paso County, Colorado",5066,707,238,0.13955783655744178,0.04697986577181208
08041007900,"Census Tract 79, El Paso County, Colorado",2640,143,16,0.05416666666666667,0.006060606060606061
08041008000,"Census Tract 80, El Paso County, Colorado",4411,983,154,0.22285196100657448,0.034912718204488775
08043978100,"Census Tract 9781, Fremont County, Colorado",3642,272,10,0.07468423942888523,0.0027457440966501922
08043978200,"Census Tract 9782, Fremont County, Colorado",3581,407,5,0.11365540351857023,0.0013962580284836638
08043978300,"Census Tract 9783, Fremont County, Colorado",5451,366,14,0.06714364336818933,0.002568336085121996
08043978400,"Census Tract 9784, Fremont County, Colorado",2327,224,16,0.09626128061882251,0.006875805758487323
08043978500,"Census Tract 9785, Fremont County, Colorado",5548,515,18,0.09282624369142033,0.0032444124008651765
08043978600,"Census Tract 9786, Fremont County, Colorado",3559,442,0,0.12419218881708345,0
08043978800,"Census Tract 9788, Fremont County, Colorado",2349,195,30,0.08301404853128991,0.01277139208173691
08043979000,"Census Tract 9790, Fremont County, Colorado",3563,202,3,0.05669379736177379,8.419870895312938e-4
08043979100,"Census Tract 9791, Fremont County, Colorado",3157,204,0,0.06461830852074754,0
08043979200,"Census Tract 9792, Fremont County, Colorado",1735,121,0,0.06974063400576369,0
08043979400,"Census Tract 9794, Fremont County, Colorado",3198,456,87,0.1425891181988743,0.027204502814258912
08043980100,"Census Tract 9801, Fremont County, Colorado",290,88,24,0.30344827586206896,0.08275862068965517
08043980200,"Census Tract 9802, Fremont County, Colorado",2829,828,658,0.2926829268292683,0.23259102156238953
08043980300,"Census Tract 9803, Fremont County, Colorado",5773,1866,1023,0.3232288238350944,0.177204226571973
08045951600,"Census Tract 9516, Garfield County, Colorado",3662,1197,0,0.3268705625341344,0
08045951701,"Census Tract 9517.01, Garfield County, Colorado",4345,959,10,0.22071346375143844,0.0023014959723820483
08045951702,"Census Tract 9517.02, Garfield County, Colorado",3247,574,6,0.176778564829073,0.0018478595626732369
08045951802,"Census Tract 9518.02, Garfield County, Colorado",4336,1243,0,0.286669741697417,0
08045951803,"Census Tract 9518.03, Garfield County, Colorado",6428,2702,74,0.42034847542003734,0.011512134411947728
08045951804,"Census Tract 9518.04, Garfield County, Colorado",4214,1179,0,0.27978168011390603,0
08045951901,"Census Tract 9519.01, Garfield County, Colorado",4961,982,0,0.19794396291070349,0
08045951902,"Census Tract 9519.02, Garfield County, Colorado",7216,1838,50,0.25471175166297116,0.006929046563192905
08045952001,"Census Tract 9520.01, Garfield County, Colorado",5022,1927,22,0.38371166865790524,0.004380724810832338
08045952002,"Census Tract 9520.02, Garfield County, Colorado",8409,2161,30,0.2569865620168867,0.0035676061362825543
08045952100,"Census Tract 9521, Garfield County, Colorado",6698,1725,36,0.2575395640489698,0.005374738727978501
08047013800,"Census Tract 138, Gilpin County, Colorado",5924,548,15,0.0925050641458474,0.0025320729237002025
08049000100,"Census Tract 1, Grand County, Colorado",3087,431,0,0.13961775186264982,0
08049000201,"Census Tract 2.01, Grand County, Colorado",5050,172,17,0.03405940594059406,0.0033663366336633663
08049000202,"Census Tract 2.02, Grand County, Colorado",6929,670,105,0.0966950497907346,0.015153701832876317
08051963600,"Census Tract 9636, Gunnison County, Colorado",4151,244,0,0.058781016622500605,0
08051963700,"Census Tract 9637, Gunnison County, Colorado",6610,1039,47,0.15718608169440243,0.007110438729198185
08051963800,"Census Tract 9638, Gunnison County, Colorado",4874,201,1,0.041239228559704556,2.051702913418137e-4
08051963900,"Census Tract 9639, Gunnison County, Colorado",902,48,17,0.05321507760532151,0.018847006651884702
08053973100,"Census Tract 9731, Hinsdale County, Colorado",878,51,0,0.05808656036446469,0
08055960600,"Census Tract 9606, Huerfano County, Colorado",3134,1578,0,0.5035098915124442,0
08055960900,"Census Tract 9609, Huerfano County, Colorado",3449,696,20,0.20179762249927516,0.0057987822557262975
08057955600,"Census Tract 9556, Jackson County, Colorado",1296,254,0,0.19598765432098766,0
08059009806,"Census Tract 98.06, Jefferson County, Colorado",3918,152,39,0.03879530372639101,0.009954058192955589
08059009807,"Census Tract 98.07, Jefferson County, Colorado",1851,202,39,0.1091301998919503,0.02106969205834684
08059009808,"Census Tract 98.08, Jefferson County, Colorado",5873,438,25,0.07457857994210795,0.004256768261535842
08059009815,"Census Tract 98.15, Jefferson County, Colorado",5365,412,0,0.07679403541472507,0
08059009823,"Census Tract 98.23, Jefferson County, Colorado",4899,639,25,0.13043478260869565,0.005103082261686058
08059009824,"Census Tract 98.24, Jefferson County, Colorado",4817,518,42,0.10753581067054183,0.008719119784097987
08059009827,"Census Tract 98.27, Jefferson County, Colorado",6383,716,29,0.11217295942346858,0.00454331818893937
08059009828,"Census Tract 98.28, Jefferson County, Colorado",5722,782,0,0.13666550157287663,0
08059009829,"Census Tract 98.29, Jefferson County, Colorado",1949,74,25,0.03796818881477681,0.012827090815802977
08059009830,"Census Tract 98.30, Jefferson County, Colorado",2154,239,82,0.11095636025998143,0.03806870937790158
08059009831,"Census Tract 98.31, Jefferson County, Colorado",2601,466,140,0.17916186082276048,0.05382545174932718
08059009832,"Census Tract 98.32, Jefferson County, Colorado",2727,601,5,0.2203887055372204,0.0018335166850018336
08059009833,"Census Tract 98.33, Jefferson County, Colorado",5903,1195,118,0.20243943757411487,0.019989835676774523
08059009834,"Census Tract 98.34, Jefferson County, Colorado",4179,538,40,0.12873893275903325,0.00957166786312515
08059009835,"Census Tract 98.35, Jefferson County, Colorado",3772,280,26,0.07423117709437964,0.006892895015906681
08059009836,"Census Tract 98.36, Jefferson County, Colorado",4159,270,51,0.06491945179129599,0.012262563116133687
08059009837,"Census Tract 98.37, Jefferson County, Colorado",4498,449,19,0.09982214317474433,0.004224099599822144
08059009838,"Census Tract 98.38, Jefferson County, Colorado",5590,162,0,0.028980322003577818,0
08059009839,"Census Tract 98.39, Jefferson County, Colorado",2380,207,0,0.08697478991596638,0
08059009840,"Census Tract 98.40, Jefferson County, Colorado",3820,254,22,0.06649214659685863,0.005759162303664921
08059009841,"Census Tract 98.41, Jefferson County, Colorado",2333,360,0,0.15430775825117873,0
08059009842,"Census Tract 98.42, Jefferson County, Colorado",3746,330,0,0.08809396689802455,0
08059009843,"Census Tract 98.43, Jefferson County, Colorado",8388,383,0,0.04566046733428707,0
08059009845,"Census Tract 98.45, Jefferson County, Colorado",4128,170,0,0.041182170542635656,0
08059009846,"Census Tract 98.46, Jefferson County, Colorado",4656,137,57,0.029424398625429553,0.012242268041237113
08059009847,"Census Tract 98.47, Jefferson County, Colorado",3133,159,0,0.05075007979572295,0
08059009848,"Census Tract 98.48, Jefferson County, Colorado",2634,64,22,0.024297646165527716,0.008352315869400152
08059009849,"Census Tract 98.49, Jefferson County, Colorado",5677,518,16,0.09124537607891492,0.002818389994715519
08059009850,"Census Tract 98.50, Jefferson County, Colorado",2481,32,39,0.012898024989923419,0.015719467956469165
08059009851,"Census Tract 98.51, Jefferson County, Colorado",3958,298,10,0.07529055078322384,0.0025265285497726125
08059009852,"Census Tract 98.52, Jefferson County, Colorado",3779,263,53,0.06959513098703361,0.014024874305371792
08059009900,"Census Tract 99, Jefferson County, Colorado",2463,122,65,0.04953308972797402,0.02639058059277304
08059010000,"Census Tract 100, Jefferson County, Colorado",5607,642,184,0.11449973247726057,0.032816122703763155
08059010100,"Census Tract 101, Jefferson County, Colorado",5163,722,39,0.1398411776099167,0.007553747821034283
08059010205,"Census Tract 102.05, Jefferson County, Colorado",2419,219,1,0.09053327821413808,4.1339396444811904e-4
08059010206,"Census Tract 102.06, Jefferson County, Colorado",3892,323,9,0.0829907502569373,0.0023124357656731757
08059010208,"Census Tract 102.08, Jefferson County, Colorado",5846,1062,86,0.1816626753335614,0.01471091344509066
08059010209,"Census Tract 102.09, Jefferson County, Colorado",6601,1839,114,0.2785941524011513,0.017270110589304652
08059010210,"Census Tract 102.10, Jefferson County, Colorado",3849,462,11,0.12003117692907249,0.0028578851649779164
08059010211,"Census Tract 102.11, Jefferson County, Colorado",3649,547,275,0.14990408331049604,0.07536311318169361
08059010212,"Census Tract 102.12, Jefferson County, Colorado",4160,1104,63,0.2653846153846154,0.01514423076923077
08059010213,"Census Tract 102.13, Jefferson County, Colorado",4964,1068,44,0.21514907332796132,0.008863819500402902
08059010303,"Census Tract 103.03, Jefferson County, Colorado",5511,579,209,0.1050626020685901,0.03792415169660679
08059010304,"Census Tract 103.04, Jefferson County, Colorado",2857,395,0,0.1382569128456423,0
08059010305,"Census Tract 103.05, Jefferson County, Colorado",3766,725,49,0.19251194901752522,0.013011152416356878
08059010306,"Census Tract 103.06, Jefferson County, Colorado",2991,422,48,0.14108993647609494,0.0160481444332999
08059010307,"Census Tract 103.07, Jefferson County, Colorado",5019,877,256,0.17473600318788604,0.05100617652918908
08059010308,"Census Tract 103.08, Jefferson County, Colorado",5933,1005,87,0.1693915388504972,0.014663745154222148
08059010402,"Census Tract 104.02, Jefferson County, Colorado",4761,1025,0,0.21529090527200168,0
08059010403,"Census Tract 104.03, Jefferson County, Colorado",5388,1217,53,0.22587230883444692,0.00983667409057164
08059010405,"Census Tract 104.05, Jefferson County, Colorado",2714,672,33,0.24760501105379515,0.012159174649963155
08059010406,"Census Tract 104.06, Jefferson County, Colorado",2575,1406,4,0.5460194174757281,0.0015533980582524273
08059010502,"Census Tract 105.02, Jefferson County, Colorado",5165,1153,40,0.22323330106485964,0.007744433688286544
08059010503,"Census Tract 105.03, Jefferson County, Colorado",4388,570,24,0.12989972652689152,0.0054694621695533276
08059010504,"Census Tract 105.04, Jefferson County, Colorado",2970,191,17,0.0643097643097643,0.005723905723905724
08059010603,"Census Tract 106.03, Jefferson County, Colorado",3660,732,64,0.2,0.017486338797814208
08059010604,"Census Tract 106.04, Jefferson County, Colorado",2506,807,0,0.32202713487629686,0
08059010701,"Census Tract 107.01, Jefferson County, Colorado",4322,629,42,0.14553447478019435,0.00971772327626099
08059010702,"Census Tract 107.02, Jefferson County, Colorado",5651,1976,80,0.34967262431428064,0.014156786409485048
08059010801,"Census Tract 108.01, Jefferson County, Colorado",2631,78,35,0.029646522234891677,0.01330292664386165
08059010901,"Census Tract 109.01, Jefferson County, Colorado",4994,846,3,0.16940328394072887,6.007208650380457e-4
08059010902,"Census Tract 109.02, Jefferson County, Colorado",2614,492,72,0.18821729150726854,0.02754399387911247
08059011000,"Census Tract 110, Jefferson County, Colorado",6314,1808,125,0.2863477985429205,0.01979727589483687
08059011100,"Census Tract 111, Jefferson County, Colorado",5918,1807,183,0.30533964177086853,0.030922608989523488
08059011202,"Census Tract 112.02, Jefferson County, Colorado",5085,828,65,0.16283185840707964,0.012782694198623401
08059011300,"Census Tract 113, Jefferson County, Colorado",3098,824,51,0.2659780503550678,0.01646223369916075
08059011401,"Census Tract 114.01, Jefferson County, Colorado",2598,1251,97,0.4815242494226328,0.03733641262509623
08059011402,"Census Tract 114.02, Jefferson County, Colorado",4545,1742,75,0.38327832783278326,0.0165016501650165
08059011550,"Census Tract 115.50, Jefferson County, Colorado",6056,2364,65,0.3903566710700132,0.010733157199471599
08059011601,"Census Tract 116.01, Jefferson County, Colorado",3789,1729,19,0.45632092900501453,0.005014515703351808
08059011602,"Census Tract 116.02, Jefferson County, Colorado",4640,2386,82,0.5142241379310345,0.01767241379310345
08059011701,"Census Tract 117.01, Jefferson County, Colorado",4489,667,14,0.1485854310536868,0.00311873468478503
08059011702,"Census Tract 117.02, Jefferson County, Colorado",5859,1079,34,0.1841611196449906,0.005803038061102577
08059011708,"Census Tract 117.08, Jefferson County, Colorado",3987,700,0,0.17557060446450964,0
08059011709,"Census Tract 117.09, Jefferson County, Colorado",3507,690,0,0.19674935842600513,0
08059011710,"Census Tract 117.10, Jefferson County, Colorado",3882,641,82,0.16512107161257084,0.0211231324059763
08059011711,"Census Tract 117.11, Jefferson County, Colorado",4397,558,19,0.1269047077552877,0.004321128041846714
08059011712,"Census Tract 117.12, Jefferson County, Colorado",4396,497,0,0.11305732484076433,0
08059011720,"Census Tract 117.20, Jefferson County, Colorado",4887,411,158,0.08410067526089625,0.032330673214651114
08059011721,"Census Tract 117.21, Jefferson County, Colorado",2575,140,0,0.05436893203883495,0
08059011723,"Census Tract 117.23, Jefferson County, Colorado",3627,467,82,0.12875654811138681,0.022608216156603255
08059011724,"Census Tract 117.24, Jefferson County, Colorado",6400,543,14,0.08484375,0.0021875
08059011725,"Census Tract 117.25, Jefferson County, Colorado",1882,236,0,0.12539851222104145,0
08059011726,"Census Tract 117.26, Jefferson County, Colorado",5995,612,0,0.10208507089241034,0
08059011727,"Census Tract 117.27, Jefferson County, Colorado",3537,668,55,0.18886061634153237,0.015549901046084252
08059011728,"Census Tract 117.28, Jefferson County, Colorado",2877,324,4,0.11261730969760167,0.0013903371567605145
08059011729,"Census Tract 117.29, Jefferson County, Colorado",4391,861,202,0.19608289683443406,0.04600318833978593
08059011730,"Census Tract 117.30, Jefferson County, Colorado",3596,885,83,0.2461067853170189,0.023081201334816462
08059011731,"Census Tract 117.31, Jefferson County, Colorado",4419,506,71,0.11450554424077845,0.016066983480425436
08059011732,"Census Tract 117.32, Jefferson County, Colorado",4915,1451,1,0.2952187182095626,2.034587995930824e-4
08059011733,"Census Tract 117.33, Jefferson County, Colorado",1593,292,40,0.18330194601381042,0.025109855618330193
08059011803,"Census Tract 118.03, Jefferson County, Colorado",5371,2187,11,0.40718674362316143,0.0020480357475330477
08059011804,"Census Tract 118.04, Jefferson County, Colorado",4389,1419,29,0.3233082706766917,0.006607427660059239
08059011805,"Census Tract 118.05, Jefferson County, Colorado",5405,1501,137,0.2777058279370953,0.025346901017576317
08059011806,"Census Tract 118.06, Jefferson County, Colorado",5128,2293,49,0.4471528861154446,0.009555382215288611
08059011904,"Census Tract 119.04, Jefferson County, Colorado",2345,416,40,0.17739872068230278,0.017057569296375266
08059011951,"Census Tract 119.51, Jefferson County, Colorado",3219,542,0,0.1683752718235477,0
08059012022,"Census Tract 120.22, Jefferson County, Colorado",5855,420,13,0.07173356105892399,0.0022203245089666953
08059012023,"Census Tract 120.23, Jefferson County, Colorado",3494,381,10,0.1090440755580996,0.0028620492272467086
08059012024,"Census Tract 120.24, Jefferson County, Colorado",5255,292,12,0.05556612749762131,0.002283539486203616
08059012026,"Census Tract 120.26, Jefferson County, Colorado",3312,219,20,0.0661231884057971,0.006038647342995169
08059012027,"Census Tract 120.27, Jefferson County, Colorado",3132,203,77,0.06481481481481481,0.02458492975734355
08059012030,"Census Tract 120.30, Jefferson County, Colorado",4115,234,18,0.05686512758201701,0.004374240583232078
08059012031,"Census Tract 120.31, Jefferson County, Colorado",4092,239,7,0.05840664711632453,0.001710654936461388
08059012032,"Census Tract 120.32, Jefferson County, Colorado",2627,96,0,0.03654358583936049,0
08059012033,"Census Tract 120.33, Jefferson County, Colorado",2827,73,49,0.025822426600636716,0.017332861690838343
08059012034,"Census Tract 120.34, Jefferson County, Colorado",3758,235,0,0.06253326237360297,0
08059012035,"Census Tract 120.35, Jefferson County, Colorado",5192,126,0,0.02426810477657935,0
08059012036,"Census Tract 120.36, Jefferson County, Colorado",3937,247,0,0.06273812547625095,0
08059012037,"Census Tract 120.37, Jefferson County, Colorado",3530,282,0,0.07988668555240794,0
08059012038,"Census Tract 120.38, Jefferson County, Colorado",3745,682,22,0.18210947930574098,0.005874499332443258
08059012039,"Census Tract 120.39, Jefferson County, Colorado",5336,746,87,0.13980509745127437,0.016304347826086956
08059012041,"Census Tract 120.41, Jefferson County, Colorado",5809,963,14,0.16577724221036322,0.0024100533654673783
08059012042,"Census Tract 120.42, Jefferson County, Colorado",3831,451,0,0.11772383189767685,0
08059012043,"Census Tract 120.43, Jefferson County, Colorado",5732,580,13,0.10118632240055828,0.0022679692951849267
08059012044,"Census Tract 120.44, Jefferson County, Colorado",4226,605,104,0.1431613819214387,0.024609559867486985
08059012045,"Census Tract 120.45, Jefferson County, Colorado",6086,430,123,0.07065395990798554,0.02021031876437726
08059012046,"Census Tract 120.46, Jefferson County, Colorado",2190,285,51,0.13013698630136986,0.023287671232876714
08059012047,"Census Tract 120.47, Jefferson County, Colorado",4424,557,30,0.12590415913200723,0.006781193490054249
08059012048,"Census Tract 120.48, Jefferson County, Colorado",2427,363,0,0.14956736711990112,0
08059012049,"Census Tract 120.49, Jefferson County, Colorado",3969,343,0,0.08641975308641975,0
08059012050,"Census Tract 120.50, Jefferson County, Colorado",3998,426,42,0.10655327663831916,0.010505252626313157
08059012051,"Census Tract 120.51, Jefferson County, Colorado",3572,155,65,0.04339305711086226,0.018197088465845463
08059012052,"Census Tract 120.52, Jefferson County, Colorado",5291,561,19,0.10602910602910603,0.003591003591003591
08059012053,"Census Tract 120.53, Jefferson County, Colorado",3904,628,0,0.16086065573770492,0
08059012054,"Census Tract 120.54, Jefferson County, Colorado",3900,424,11,0.10871794871794872,0.0028205128205128207
08059012055,"Census Tract 120.55, Jefferson County, Colorado",3990,525,42,0.13157894736842105,0.010526315789473684
08059012057,"Census Tract 120.57, Jefferson County, Colorado",5888,488,2,0.08288043478260869,3.3967391304347825e-4
08059012058,"Census Tract 120.58, Jefferson County, Colorado",3935,109,2,0.02770012706480305,5.082592121982211e-4
08059012059,"Census Tract 120.59, Jefferson County, Colorado",3388,232,1,0.06847697756788666,2.9515938606847696e-4
08059012060,"Census Tract 120.60, Jefferson County, Colorado",3310,463,46,0.13987915407854984,0.013897280966767372
08059015800,"Census Tract 158, Jefferson County, Colorado",4152,618,13,0.14884393063583815,0.0031310211946050095
08059015900,"Census Tract 159, Jefferson County, Colorado",3705,891,185,0.24048582995951417,0.04993252361673414
08059060300,"Census Tract 603, Jefferson County, Colorado",4599,598,15,0.13002826701456838,0.0032615786040443573
08059060400,"Census Tract 604, Jefferson County, Colorado",3560,581,0,0.16320224719101123,0
08059060500,"Census Tract 605, Jefferson County, Colorado",7467,729,32,0.0976295701084773,0.0042855229677246556
08059980000,"Census Tract 9800, Jefferson County, Colorado",0,0,0,NaN,NaN
08059980400,"Census Tract 9804, Jefferson County, Colorado",1254,133,34,0.10606060606060606,0.02711323763955343
08061960100,"Census Tract 9601, Kiowa County, Colorado",1449,78,17,0.053830227743271224,0.011732229123533472
08063962100,"Census Tract 9621, Kit Carson County, Colorado",5310,1291,182,0.2431261770244821,0.03427495291902072
08063962200,"Census Tract 9622, Kit Carson County, Colorado",1384,161,13,0.11632947976878613,0.00939306358381503
08063962300,"Census Tract 9623, Kit Carson County, Colorado",941,14,0,0.01487778958554729,0
08065961700,"Census Tract 9617, Lake County, Colorado",5491,1094,6,0.19923511200145694,0.001092697140775815
08065961900,"Census Tract 9619, Lake County, Colorado",2094,1252,2,0.5978987583572111,9.551098376313276e-4
08067940300,"Census Tract 9403, La Plata County, Colorado",6276,1567,31,0.24968132568514978,0.004939451880178458
08067940400,"Census Tract 9404, La Plata County, Colorado",5797,744,31,0.12834224598930483,0.0053475935828877
08067970600,"Census Tract 9706, La Plata County, Colorado",9758,1283,2,0.13148186103709777,2.0496003279360525e-4
08067970701,"Census Tract 9707.01, La Plata County, Colorado",4917,713,28,0.14500711816148057,0.00569452918446207
08067970703,"Census Tract 9707.03, La Plata County, Colorado",5799,667,47,0.11501983100534575,0.008104845663045352
08067970704,"Census Tract 9707.04, La Plata County, Colorado",3887,167,0,0.04296372523797273,0
08067970800,"Census Tract 9708, La Plata County, Colorado",7142,622,67,0.0870904508541025,0.009381125735088211
08067970900,"Census Tract 9709, La Plata County, Colorado",4182,479,0,0.11453849832615973,0
08067971000,"Census Tract 9710, La Plata County, Colorado",3260,519,18,0.15920245398773006,0.005521472392638037
08067971100,"Census Tract 9711, La Plata County, Colorado",4083,267,14,0.0653930933137399,0.003428851334802841
08069000100,"Census Tract 1, Larimer County, Colorado",2690,270,18,0.10037174721189591,0.006691449814126394
